"","sim","gen","mu_t","score","know"
"9449",73,9,-0.15,0,0.00551135254602776
"9450",73,10,-0.15,0,0.00512562262332013
"9451",73,11,-0.15,0,0.00461165570453159
"9452",73,12,-0.15,0,0.00656560412589478
"9453",73,13,-0.15,0,0.00537204474468892
"9454",73,14,-0.15,0,0.00496745207980034
"9455",73,15,-0.15,0,0.00424031243732361
"9456",73,16,-0.15,0,0.00436190693610345
"9457",73,17,-0.15,0,0.00602494528891648
"9458",73,18,-0.15,0,0.00532554191922062
"9459",73,19,-0.15,0,0.00613483736174036
"9460",73,20,-0.15,0,0.00459347876953505
"9461",74,1,-0.15,0,0.00543108109841705
"9462",74,2,-0.15,0,0.00382438681771336
"9463",74,3,-0.15,0,0.00443140011261126
"9464",74,4,-0.15,0,0.00562779050248347
"9465",74,5,-0.15,0,0.00552235247187761
"9466",74,6,-0.15,0,0.00476889963676873
"9467",74,7,-0.15,0,0.00352333251458405
"9468",74,8,-0.15,0,0.00468711289599276
"9469",74,9,-0.15,0,0.00609683109243984
"9470",74,10,-0.15,0,0.00477785227986938
"9471",74,11,-0.15,0,0.0045635940854712
"9472",74,12,-0.15,0,0.00422920700066821
"9473",74,13,-0.15,0,0.00643512301514257
"9474",74,14,-0.15,0,0.00579535278326965
"9475",74,15,-0.15,0,0.00479294160186692
"9476",74,16,-0.15,0,0.00450741381265
"9477",74,17,-0.15,0,0.00542946226351095
"9478",74,18,-0.15,0,0.00542351907862845
"9479",74,19,-0.15,0,0.00303859851888015
"9480",74,20,-0.15,0,0.00534873846519622
"9481",75,1,-0.15,0,0.00496309201786062
"9482",75,2,-0.15,0,0.00386262830815942
"9483",75,3,-0.15,0,0.00482018732991479
"9484",75,4,-0.15,0,0.00577104235434313
"9485",75,5,-0.15,0,0.00535396845377661
"9486",75,6,-0.15,0,0.00487323023928911
"9487",75,7,-0.15,0,0.00463791269166985
"9488",75,8,-0.15,0,0.00463404117235349
"9489",75,9,-0.15,0,0.00610046543461784
"9490",75,10,-0.15,0,0.00505959267127621
"9491",75,11,-0.15,0,0.00519047243526012
"9492",75,12,-0.15,0,0.00586856418024373
"9493",75,13,-0.15,0,0.00588495683153295
"9494",75,14,-0.15,0,0.00420946834412002
"9495",75,15,-0.15,0,0.00499448133962194
"9496",75,16,-0.15,0,0.006275167106094
"9497",75,17,-0.15,0,0.00536305130253201
"9498",75,18,-0.15,0,0.00565428197517468
"9499",75,19,-0.15,0,0.00605798593158139
"9500",75,20,-0.15,0,0.00670905172015779
"9501",76,1,-0.15,0,0.00540743419260252
"9502",76,2,-0.15,0,0.00501783680983013
"9503",76,3,-0.15,0,0.00533965958193073
"9504",76,4,-0.15,0,0.00606222287118035
"9505",76,5,-0.15,0,0.00616593293709318
"9506",76,6,-0.15,0,0.0049149038090037
"9507",76,7,-0.15,0,0.00529432169718364
"9508",76,8,-0.15,0,0.00547018947422269
"9509",76,9,-0.15,0,0.00488038505272976
"9510",76,10,-0.15,0,0.00503186220492652
"9511",76,11,-0.15,0,0.00369171608425035
"9512",76,12,-0.15,0,0.00496939500243752
"9513",76,13,-0.15,0,0.00577724214683698
"9514",76,14,-0.15,0,0.00458782711894818
"9515",76,15,-0.15,0,0.00576036180108134
"9516",76,16,-0.15,0,0.00495433713837311
"9517",76,17,-0.15,0,0.00433084996439986
"9518",76,18,-0.15,0,0.00471671895449318
"9519",76,19,-0.15,0,0.00559211769492203
"9520",76,20,-0.15,0,0.00576485756294353
"9521",77,1,-0.15,0,0.00419932362457621
"9522",77,2,-0.15,0,0.0050348305029528
"9523",77,3,-0.15,0,0.0054294972620306
"9524",77,4,-0.15,0,0.00515335129971155
"9525",77,5,-0.15,0,0.00577909433620431
"9526",77,6,-0.15,0,0.00459902393042801
"9527",77,7,-0.15,0,0.00528216507978927
"9528",77,8,-0.15,0,0.005169404387383
"9529",77,9,-0.15,0,0.0050369727624138
"9530",77,10,-0.15,0,0.00533292732862576
"9531",77,11,-0.15,0,0.00553062101825691
"9532",77,12,-0.15,0,0.00484931828163823
"9533",77,13,-0.15,0,0.00560039712012709
"9534",77,14,-0.15,0,0.00528842787707399
"9535",77,15,-0.15,0,0.0055209210766895
"9536",77,16,-0.15,0,0.00454073858393708
"9537",77,17,-0.15,0,0.0054365107864314
"9538",77,18,-0.15,0,0.00523489084596003
"9539",77,19,-0.15,0,0.00498474595435596
"9540",77,20,-0.15,0,0.00533944020145615
"9541",78,1,-0.15,0,0.00574605652975151
"9542",78,2,-0.15,0,0.00509919568684784
"9543",78,3,-0.15,0,0.00553917793140636
"9544",78,4,-0.15,0,0.00490080200526462
"9545",78,5,-0.15,0,0.0048788392668246
"9546",78,6,-0.15,0,0.00344244474456606
"9547",78,7,-0.15,0,0.00534957543059707
"9548",78,8,-0.15,0,0.00575755224278109
"9549",78,9,-0.15,0,0.00555084172584149
"9550",78,10,-0.15,0,0.00457861710077605
"9551",78,11,-0.15,0,0.00494833444891069
"9552",78,12,-0.15,0,0.005602196649007
"9553",78,13,-0.15,0,0.00604181760422726
"9554",78,14,-0.15,0,0.0064130757401442
"9555",78,15,-0.15,0,0.005139820694077
"9556",78,16,-0.15,0,0.00434211581615432
"9557",78,17,-0.15,0,0.00502529518751749
"9558",78,18,-0.15,0,0.00456312782081396
"9559",78,19,-0.15,0,0.0049592874389226
"9560",78,20,-0.15,0,0.00445860698854864
"9561",79,1,-0.15,0,0.00565405324986205
"9562",79,2,-0.15,0,0.00535881796454798
"9563",79,3,-0.15,0,0.00416123536984598
"9564",79,4,-0.15,0,0.00561480684161143
"9565",79,5,-0.15,0,0.0053284283390096
"9566",79,6,-0.15,0,0.00463133157032546
"9567",79,7,-0.15,0,0.00525124189925527
"9568",79,8,-0.15,0,0.00546595265584501
"9569",79,9,-0.15,0,0.00549562761882475
"9570",79,10,-0.15,0,0.00423730478965513
"9571",79,11,-0.15,0,0.00605520600888255
"9572",79,12,-0.15,0,0.00509999717329629
"9573",79,13,-0.15,0,0.00492204177110197
"9574",79,14,-0.15,0,0.00457222598464513
"9575",79,15,-0.15,0,0.00501840094303554
"9576",79,16,-0.15,0,0.00498611069501722
"9577",79,17,-0.15,0,0.00430784429783462
"9578",79,18,-0.15,0,0.00579043633879398
"9579",79,19,-0.15,0,0.0050099469156353
"9580",79,20,-0.15,0,0.00493634589711827
"9581",80,1,-0.15,0,0.00496321306377649
"9582",80,2,-0.15,0,0.00561941413558143
"9583",80,3,-0.15,0,0.00532348474983834
"9584",80,4,-0.15,0,0.00488340785724612
"9585",80,5,-0.15,0,0.00429901983756249
"9586",80,6,-0.15,0,0.00484074406742002
"9587",80,7,-0.15,0,0.00518211644462275
"9588",80,8,-0.15,0,0.00454164711805817
"9589",80,9,-0.15,0,0.00553101183413634
"9590",80,10,-0.15,0,0.0038639892402243
"9591",80,11,-0.15,0,0.00434166189027415
"9592",80,12,-0.15,0,0.00502373800247341
"9593",80,13,-0.15,0,0.00523524164126993
"9594",80,14,-0.15,0,0.00521517103485975
"9595",80,15,-0.15,0,0.00599597290844541
"9596",80,16,-0.15,0,0.00581110125260072
"9597",80,17,-0.15,0,0.00364388452094018
"9598",80,18,-0.15,0,0.00517091318293853
"9599",80,19,-0.15,0,0.00523115470639026
"9600",80,20,-0.15,0,0.00502747385127968
"9601",81,1,-0.15,0,0.00567084678163519
"9602",81,2,-0.15,0,0.00425190248938125
"9603",81,3,-0.15,0,0.00573990464381576
"9604",81,4,-0.15,0,0.00396294798551678
"9605",81,5,-0.15,0,0.00462858485232573
"9606",81,6,-0.15,0,0.00519024824432743
"9607",81,7,-0.15,0,0.00477272406978419
"9608",81,8,-0.15,0,0.00513896242972129
"9609",81,9,-0.15,0,0.00520253699386124
"9610",81,10,-0.15,0,0.00537565141788964
"9611",81,11,-0.15,0,0.00518900611719136
"9612",81,12,-0.15,0,0.00570923478639612
"9613",81,13,-0.15,0,0.00441122390115129
"9614",81,14,-0.15,0,0.00463029485848914
"9615",81,15,-0.15,0,0.00593311611894791
"9616",81,16,-0.15,0,0.00442274482962349
"9617",81,17,-0.15,0,0.00492585121595307
"9618",81,18,-0.15,0,0.00568054972409834
"9619",81,19,-0.15,0,0.00577213053082069
"9620",81,20,-0.15,0,0.00499844683532343
"9621",82,1,-0.15,0,0.00497713724526693
"9622",82,2,-0.15,0,0.00618779249221807
"9623",82,3,-0.15,0,0.00460465325338719
"9624",82,4,-0.15,0,0.00615554943193403
"9625",82,5,-0.15,0,0.00488152663644906
"9626",82,6,-0.15,0,0.00423942811798605
"9627",82,7,-0.15,0,0.00458915409263112
"9628",82,8,-0.15,0,0.00450425857490494
"9629",82,9,-0.15,0,0.00438247468808686
"9630",82,10,-0.15,0,0.0052551710394698
"9631",82,11,-0.15,0,0.00589662911447981
"9632",82,12,-0.15,0,0.00538508488962941
"9633",82,13,-0.15,0,0.00432487065288852
"9634",82,14,-0.15,0,0.004296247742491
"9635",82,15,-0.15,0,0.00446325829071842
"9636",82,16,-0.15,0,0.00495232853440494
"9637",82,17,-0.15,0,0.00497736292227409
"9638",82,18,-0.15,0,0.00574103013012601
"9639",82,19,-0.15,0,0.00529665184712931
"9640",82,20,-0.15,0,0.00475147656376371
"9641",83,1,-0.15,0,0.00518265237344895
"9642",83,2,-0.15,0,0.00490610006537264
"9643",83,3,-0.15,0,0.00550812595952549
"9644",83,4,-0.15,0,0.00549883841104522
"9645",83,5,-0.15,0,0.00454129588457913
"9646",83,6,-0.15,0,0.00544489888127341
"9647",83,7,-0.15,0,0.00430392650222053
"9648",83,8,-0.15,0,0.00448644221568247
"9649",83,9,-0.15,0,0.0048471953578938
"9650",83,10,-0.15,0,0.00517818272634508
"9651",83,11,-0.15,0,0.00512068652579809
"9652",83,12,-0.15,0,0.00531944989636373
"9653",83,13,-0.15,0,0.00443238469528787
"9654",83,14,-0.15,0,0.00506236777715084
"9655",83,15,-0.15,0,0.00623679914741118
"9656",83,16,-0.15,0,0.00467711979216152
"9657",83,17,-0.15,0,0.00427835994833264
"9658",83,18,-0.15,0,0.00377149005990108
"9659",83,19,-0.15,0,0.00537588363935397
"9660",83,20,-0.15,0,0.00582995560001068
"9661",84,1,-0.15,0,0.00410310015777941
"9662",84,2,-0.15,0,0.00482005309276262
"9663",84,3,-0.15,0,0.00465174091856291
"9664",84,4,-0.15,0,0.00437696084303036
"9665",84,5,-0.15,0,0.00621368753843093
"9666",84,6,-0.15,0,0.00450179828078677
"9667",84,7,-0.15,0,0.00501856124953546
"9668",84,8,-0.15,0,0.0051705413643459
"9669",84,9,-0.15,0,0.00591772697194745
"9670",84,10,-0.15,0,0.00481145386579202
"9671",84,11,-0.15,0,0.00636131747790883
"9672",84,12,-0.15,0,0.00513650518761315
"9673",84,13,-0.15,0,0.00492761102433326
"9674",84,14,-0.15,0,0.00491211917870517
"9675",84,15,-0.15,0,0.00700319817087142
"9676",84,16,-0.15,0,0.00564986395136265
"9677",84,17,-0.15,0,0.00538023575597265
"9678",84,18,-0.15,0,0.00592549884563831
"9679",84,19,-0.15,0,0.0049162248510714
"9680",84,20,-0.15,0,0.0064069505827721
"9681",85,1,-0.15,0,0.00509504257084336
"9682",85,2,-0.15,0,0.00538802581750249
"9683",85,3,-0.15,0,0.00595597699952426
"9684",85,4,-0.15,0,0.00577180389725254
"9685",85,5,-0.15,0,0.00539876241361781
"9686",85,6,-0.15,0,0.00353926313729562
"9687",85,7,-0.15,0,0.00483793770848903
"9688",85,8,-0.15,0,0.00506234033783863
"9689",85,9,-0.15,0,0.00489565658793027
"9690",85,10,-0.15,0,0.00427302617971893
"9691",85,11,-0.15,0,0.00490172233910157
"9692",85,12,-0.15,0,0.00499195479028974
"9693",85,13,-0.15,0,0.00489368540785929
"9694",85,14,-0.15,0,0.00583398263193568
"9695",85,15,-0.15,0,0.00465345360512919
"9696",85,16,-0.15,0,0.00615726638345061
"9697",85,17,-0.15,0,0.00616638836498091
"9698",85,18,-0.15,0,0.00521409238536674
"9699",85,19,-0.15,0,0.00509570227198634
"9700",85,20,-0.15,0,0.00497232789955355
"9701",86,1,-0.15,0,0.00422818743335665
"9702",86,2,-0.15,0,0.00602994519497283
"9703",86,3,-0.15,0,0.00439523878156288
"9704",86,4,-0.15,0,0.00631370609250735
"9705",86,5,-0.15,0,0.00477854748766819
"9706",86,6,-0.15,0,0.00655196280204535
"9707",86,7,-0.15,0,0.00496168519217554
"9708",86,8,-0.15,0,0.0048137479169707
"9709",86,9,-0.15,0,0.0052476770863158
"9710",86,10,-0.15,0,0.00518838123851142
"9711",86,11,-0.15,0,0.00476115664660629
"9712",86,12,-0.15,0,0.00566725664814532
"9713",86,13,-0.15,0,0.00533337836850172
"9714",86,14,-0.15,0,0.00505845231682646
"9715",86,15,-0.15,0,0.00653062912692952
"9716",86,16,-0.15,0,0.00541010008914858
"9717",86,17,-0.15,0,0.0054613806081604
"9718",86,18,-0.15,0,0.00485336431072911
"9719",86,19,-0.15,0,0.00518710699220074
"9720",86,20,-0.15,0,0.00464027414444058
"9721",87,1,-0.15,0,0.00555623949700384
"9722",87,2,-0.15,0,0.00510617357199977
"9723",87,3,-0.15,0,0.00553962227433546
"9724",87,4,-0.15,0,0.00464165289367536
"9725",87,5,-0.15,0,0.0049831524715311
"9726",87,6,-0.15,0,0.00446929929306218
"9727",87,7,-0.15,0,0.00482220373549707
"9728",87,8,-0.15,0,0.00460291602899021
"9729",87,9,-0.15,0,0.00453342015664543
"9730",87,10,-0.15,0,0.0053820945222198
"9731",87,11,-0.15,0,0.00538824585266945
"9732",87,12,-0.15,0,0.00467451274024379
"9733",87,13,-0.15,0,0.00435893453759491
"9734",87,14,-0.15,0,0.00531278164362637
"9735",87,15,-0.15,0,0.00520298355400577
"9736",87,16,-0.15,0,0.00495958829849635
"9737",87,17,-0.15,0,0.00545511697775831
"9738",87,18,-0.15,0,0.00532174837196675
"9739",87,19,-0.15,0,0.00518401008242681
"9740",87,20,-0.15,0,0.00498265894650171
"9741",88,1,-0.15,0,0.00496527263865573
"9742",88,2,-0.15,0,0.00558846858108031
"9743",88,3,-0.15,0,0.00517476219044042
"9744",88,4,-0.15,0,0.00452560259870325
"9745",88,5,-0.15,0,0.00541439065165791
"9746",88,6,-0.15,0,0.00558602232594104
"9747",88,7,-0.15,0,0.00576110653299838
"9748",88,8,-0.15,0,0.00544459383484671
"9749",88,9,-0.15,0,0.00462649572972518
"9750",88,10,-0.15,0,0.00566035376226993
"9751",88,11,-0.15,0,0.00590901383050194
"9752",88,12,-0.15,0,0.00471340450102955
"9753",88,13,-0.15,0,0.00555340479059651
"9754",88,14,-0.15,0,0.00470893131927927
"9755",88,15,-0.15,0,0.00457974443139104
"9756",88,16,-0.15,0,0.00542547966610443
"9757",88,17,-0.15,0,0.00612945808257659
"9758",88,18,-0.15,0,0.00639011079973639
"9759",88,19,-0.15,0,0.00448163780180671
"9760",88,20,-0.15,0,0.00537667773876927
"9761",89,1,-0.15,0,0.00508253698880435
"9762",89,2,-0.15,0,0.00458395382110848
"9763",89,3,-0.15,0,0.00476505202519987
"9764",89,4,-0.15,0,0.00475563482770748
"9765",89,5,-0.15,0,0.00622594933184756
"9766",89,6,-0.15,0,0.00528286787690983
"9767",89,7,-0.15,0,0.00527187998931318
"9768",89,8,-0.15,0,0.00552348382591628
"9769",89,9,-0.15,0,0.00570790018310606
"9770",89,10,-0.15,0,0.00501670615582508
"9771",89,11,-0.15,0,0.004577228381897
"9772",89,12,-0.15,0,0.00400072218714533
"9773",89,13,-0.15,0,0.00569009999797598
"9774",89,14,-0.15,0,0.00521630966050146
"9775",89,15,-0.15,0,0.004809830461474
"9776",89,16,-0.15,0,0.00461422676054584
"9777",89,17,-0.15,0,0.00578239501073557
"9778",89,18,-0.15,0,0.00654068870022757
"9779",89,19,-0.15,0,0.00434884173652831
"9780",89,20,-0.15,0,0.00569802903768535
"9781",90,1,-0.15,0,0.00511263266199967
"9782",90,2,-0.15,0,0.00395726379509814
"9783",90,3,-0.15,0,0.00476724473917963
"9784",90,4,-0.15,0,0.00388901873328798
"9785",90,5,-0.15,0,0.00447823219986279
"9786",90,6,-0.15,0,0.00526586516306106
"9787",90,7,-0.15,0,0.00608521616794437
"9788",90,8,-0.15,0,0.006911768393278
"9789",90,9,-0.15,0,0.00551823368521832
"9790",90,10,-0.15,0,0.00447231344534583
"9791",90,11,-0.15,0,0.0051098717234016
"9792",90,12,-0.15,0,0.00552887534941558
"9793",90,13,-0.15,0,0.00512287939643242
"9794",90,14,-0.15,0,0.00583863524629082
"9795",90,15,-0.15,0,0.00518285351762544
"9796",90,16,-0.15,0,0.00450445516775878
"9797",90,17,-0.15,0,0.00514977608126355
"9798",90,18,-0.15,0,0.00351202688084366
"9799",90,19,-0.15,0,0.00515458143765789
"9800",90,20,-0.15,0,0.0052514720683197
"9801",91,1,-0.15,0,0.00641534485452576
"9802",91,2,-0.15,0,0.00537169834066313
"9803",91,3,-0.15,0,0.00595367839462282
"9804",91,4,-0.15,0,0.00406005260301852
"9805",91,5,-0.15,0,0.00509772714581732
"9806",91,6,-0.15,0,0.00384002535144406
"9807",91,7,-0.15,0,0.0052472837508512
"9808",91,8,-0.15,0,0.00570486434042856
"9809",91,9,-0.15,0,0.00480824270872278
"9810",91,10,-0.15,0,0.00493600576157789
"9811",91,11,-0.15,0,0.00452694371258449
"9812",91,12,-0.15,0,0.00534115341749589
"9813",91,13,-0.15,0,0.00337593378236993
"9814",91,14,-0.15,0,0.00481675217143508
"9815",91,15,-0.15,0,0.00515700659769047
"9816",91,16,-0.15,0,0.00470683803025434
"9817",91,17,-0.15,0,0.00559481836939824
"9818",91,18,-0.15,0,0.00544549455527237
"9819",91,19,-0.15,0,0.00506299008755944
"9820",91,20,-0.15,0,0.00472092968397821
"9821",92,1,-0.15,0,0.00539005573332543
"9822",92,2,-0.15,0,0.00518745343169324
"9823",92,3,-0.15,0,0.00601653042919423
"9824",92,4,-0.15,0,0.00494542632376637
"9825",92,5,-0.15,0,0.0042542557247033
"9826",92,6,-0.15,0,0.00509207040752601
"9827",92,7,-0.15,0,0.00471473159872006
"9828",92,8,-0.15,0,0.00481012347432426
"9829",92,9,-0.15,0,0.00516571806749024
"9830",92,10,-0.15,0,0.00606901156149659
"9831",92,11,-0.15,0,0.00521856524863065
"9832",92,12,-0.15,0,0.00536833492584604
"9833",92,13,-0.15,0,0.00453190239555515
"9834",92,14,-0.15,0,0.00581307682586664
"9835",92,15,-0.15,0,0.00483399647063245
"9836",92,16,-0.15,0,0.0042160535048002
"9837",92,17,-0.15,0,0.00579075293152107
"9838",92,18,-0.15,0,0.00545578167216691
"9839",92,19,-0.15,0,0.0050665896481474
"9840",92,20,-0.15,0,0.00573706290334967
"9841",93,1,-0.15,0,0.00492760182090569
"9842",93,2,-0.15,0,0.00489937684896121
"9843",93,3,-0.15,0,0.00628055176168176
"9844",93,4,-0.15,0,0.00484604680105603
"9845",93,5,-0.15,0,0.00553763548536724
"9846",93,6,-0.15,0,0.00583517373263947
"9847",93,7,-0.15,0,0.00507046692658354
"9848",93,8,-0.15,0,0.00638933168756814
"9849",93,9,-0.15,0,0.00511693043645266
"9850",93,10,-0.15,0,0.00507362205385256
"9851",93,11,-0.15,0,0.00525882845015084
"9852",93,12,-0.15,0,0.00643206808332457
"9853",93,13,-0.15,0,0.00408382053873541
"9854",93,14,-0.15,0,0.00470398337271094
"9855",93,15,-0.15,0,0.00405036255668222
"9856",93,16,-0.15,0,0.00465568582271949
"9857",93,17,-0.15,0,0.005764268651846
"9858",93,18,-0.15,0,0.00431678824596662
"9859",93,19,-0.15,0,0.00489966530864638
"9860",93,20,-0.15,0,0.00402990716850707
"9861",94,1,-0.15,0,0.00499297283627675
"9862",94,2,-0.15,0,0.00449270222065067
"9863",94,3,-0.15,0,0.00482087579449912
"9864",94,4,-0.15,0,0.00482688937321697
"9865",94,5,-0.15,0,0.00544093649227302
"9866",94,6,-0.15,0,0.00454072269846064
"9867",94,7,-0.15,0,0.00547609656133485
"9868",94,8,-0.15,0,0.00475375754542667
"9869",94,9,-0.15,0,0.00509520594147894
"9870",94,10,-0.15,0,0.00558402719027625
"9871",94,11,-0.15,0,0.00462647250242295
"9872",94,12,-0.15,0,0.00454791969445654
"9873",94,13,-0.15,0,0.00513831811753258
"9874",94,14,-0.15,0,0.0051124743515056
"9875",94,15,-0.15,0,0.00566639751035514
"9876",94,16,-0.15,0,0.00490096401891574
"9877",94,17,-0.15,0,0.00455782255093573
"9878",94,18,-0.15,0,0.00515831366910644
"9879",94,19,-0.15,0,0.00562507194678918
"9880",94,20,-0.15,0,0.00556878086600726
"9881",95,1,-0.15,0,0.00567544504534453
"9882",95,2,-0.15,0,0.00556404743547345
"9883",95,3,-0.15,0,0.00469907245636008
"9884",95,4,-0.15,0,0.00389221003803907
"9885",95,5,-0.15,0,0.00537354425723696
"9886",95,6,-0.15,0,0.0046018207828796
"9887",95,7,-0.15,0,0.0040499116111421
"9888",95,8,-0.15,0,0.00477725084616884
"9889",95,9,-0.15,0,0.0049557881992345
"9890",95,10,-0.15,0,0.00445728883835455
"9891",95,11,-0.15,0,0.00418276321716949
"9892",95,12,-0.15,0,0.00516167322929062
"9893",95,13,-0.15,0,0.0053919903181807
"9894",95,14,-0.15,0,0.00476218648392538
"9895",95,15,-0.15,0,0.00496869688202917
"9896",95,16,-0.15,0,0.00683149362917439
"9897",95,17,-0.15,0,0.00566836743742823
"9898",95,18,-0.15,0,0.00428904401134157
"9899",95,19,-0.15,0,0.00476508011517327
"9900",95,20,-0.15,0,0.00534058925397321
"9901",96,1,-0.15,0,0.00500120713619981
"9902",96,2,-0.15,0,0.0057714874568547
"9903",96,3,-0.15,0,0.00591549609289388
"9904",96,4,-0.15,0,0.00394766614969564
"9905",96,5,-0.15,0,0.00473032484516901
"9906",96,6,-0.15,0,0.00406541742858084
"9907",96,7,-0.15,0,0.00504617529688403
"9908",96,8,-0.15,0,0.00584542234368646
"9909",96,9,-0.15,0,0.00464260967914657
"9910",96,10,-0.15,0,0.00409834212857906
"9911",96,11,-0.15,0,0.00474618944306333
"9912",96,12,-0.15,0,0.00480028812327509
"9913",96,13,-0.15,0,0.00532745542004175
"9914",96,14,-0.15,0,0.00541791292647366
"9915",96,15,-0.15,0,0.00506330306532504
"9916",96,16,-0.15,0,0.00507994210797668
"9917",96,17,-0.15,0,0.00456153244554899
"9918",96,18,-0.15,0,0.00550123965743229
"9919",96,19,-0.15,0,0.00456737412830792
"9920",96,20,-0.15,0,0.00532596667513038
"9921",97,1,-0.15,0,0.00550001701517613
"9922",97,2,-0.15,0,0.00409177505098085
"9923",97,3,-0.15,0,0.0052604177823185
"9924",97,4,-0.15,0,0.00451699685346546
"9925",97,5,-0.15,0,0.00470442240637611
"9926",97,6,-0.15,0,0.00629361578490678
"9927",97,7,-0.15,0,0.00460092617704089
"9928",97,8,-0.15,0,0.00536505779897521
"9929",97,9,-0.15,0,0.00433673280113763
"9930",97,10,-0.15,0,0.00465074302439331
"9931",97,11,-0.15,0,0.0060411930842515
"9932",97,12,-0.15,0,0.00440027447769257
"9933",97,13,-0.15,0,0.00588002057246242
"9934",97,14,-0.15,0,0.00457544057034556
"9935",97,15,-0.15,0,0.00649379841442835
"9936",97,16,-0.15,0,0.00523398622566442
"9937",97,17,-0.15,0,0.00603036419445348
"9938",97,18,-0.15,0,0.00446254347600192
"9939",97,19,-0.15,0,0.00575117433511591
"9940",97,20,-0.15,0,0.00482520196265022
"9941",98,1,-0.15,0,0.00511311815612135
"9942",98,2,-0.15,0,0.00479375659753108
"9943",98,3,-0.15,0,0.0047610347299674
"9944",98,4,-0.15,0,0.0047217563331648
"9945",98,5,-0.15,0,0.00513217444454435
"9946",98,6,-0.15,0,0.00565278099128434
"9947",98,7,-0.15,0,0.00495788589330916
"9948",98,8,-0.15,0,0.00625966368019198
"9949",98,9,-0.15,0,0.00440518836345291
"9950",98,10,-0.15,0,0.00541876704108019
"9951",98,11,-0.15,0,0.00586647215363378
"9952",98,12,-0.15,0,0.00552011876972708
"9953",98,13,-0.15,0,0.00423935369152184
"9954",98,14,-0.15,0,0.00442808076797473
"9955",98,15,-0.15,0,0.00482218566610635
"9956",98,16,-0.15,0,0.00491632388810267
"9957",98,17,-0.15,0,0.00480274250160736
"9958",98,18,-0.15,0,0.00436627730286336
"9959",98,19,-0.15,0,0.00533634089410561
"9960",98,20,-0.15,0,0.00541875489557842
"9961",99,1,-0.15,0,0.00475625694572227
"9962",99,2,-0.15,0,0.00455744164722273
"9963",99,3,-0.15,0,0.00456851303447811
"9964",99,4,-0.15,0,0.00460050876923205
"9965",99,5,-0.15,0,0.0048976571513658
"9966",99,6,-0.15,0,0.00528031452927567
"9967",99,7,-0.15,0,0.00528084859404016
"9968",99,8,-0.15,0,0.00365765665151923
"9969",99,9,-0.15,0,0.00369519335821264
"9970",99,10,-0.15,0,0.00606306531732407
"9971",99,11,-0.15,0,0.00562770288280512
"9972",99,12,-0.15,0,0.0043207415623317
"9973",99,13,-0.15,0,0.00520738128350557
"9974",99,14,-0.15,0,0.00419229613604992
"9975",99,15,-0.15,0,0.00462487478198667
"9976",99,16,-0.15,0,0.0056788002984221
"9977",99,17,-0.15,0,0.00504975195934157
"9978",99,18,-0.15,0,0.00530298013660028
"9979",99,19,-0.15,0,0.00501659826188072
"9980",99,20,-0.15,0,0.0046791018124726
"9981",100,1,-0.15,0,0.00535685055985232
"9982",100,2,-0.15,0,0.00472550354953591
"9983",100,3,-0.15,0,0.00515541278407224
"9984",100,4,-0.15,0,0.00507834904572233
"9985",100,5,-0.15,0,0.00498210066364672
"9986",100,6,-0.15,0,0.00474224869103688
"9987",100,7,-0.15,0,0.00646138308407846
"9988",100,8,-0.15,0,0.00520892731276464
"9989",100,9,-0.15,0,0.00488297062889028
"9990",100,10,-0.15,0,0.00558978115297679
"9991",100,11,-0.15,0,0.00408001727868974
"9992",100,12,-0.15,0,0.00490921922093056
"9993",100,13,-0.15,0,0.00472028659950253
"9994",100,14,-0.15,0,0.00542098740161532
"9995",100,15,-0.15,0,0.00537296289586325
"9996",100,16,-0.15,0,0.00484390253082009
"9997",100,17,-0.15,0,0.00521106754836814
"9998",100,18,-0.15,0,0.00491845794603348
"9999",100,19,-0.15,0,0.00613987899544445
"10000",100,20,-0.15,0,0.0064093166355056
"10001",1,1,-0.2,0,0.00483159298368264
"10002",1,2,-0.2,0,0.00485290502299904
"10003",1,3,-0.2,0,0.0051688553118147
"10004",1,4,-0.2,0,0.00372073247671553
"10005",1,5,-0.2,0,0.00537723491326324
"10006",1,6,-0.2,0,0.00409241190965986
"10007",1,7,-0.2,0,0.0049576446536521
"10008",1,8,-0.2,0,0.00477137918767403
"10009",1,9,-0.2,0,0.00403734861029079
"10010",1,10,-0.2,0,0.00481110194267239
"10011",1,11,-0.2,0,0.00390975463957875
"10012",1,12,-0.2,0,0.00515452095170622
"10013",1,13,-0.2,0,0.00556032805860741
"10014",1,14,-0.2,0,0.00423943247291027
"10015",1,15,-0.2,0,0.00464496278602746
"10016",1,16,-0.2,0,0.0048626177733268
"10017",1,17,-0.2,0,0.00659087638743222
"10018",1,18,-0.2,0,0.0050497392360741
"10019",1,19,-0.2,0,0.00528875395220213
"10020",1,20,-0.2,0,0.00523222385614645
"10021",2,1,-0.2,0,0.00538115180126624
"10022",2,2,-0.2,0,0.0054089050971379
"10023",2,3,-0.2,0,0.00615313284704462
"10024",2,4,-0.2,0,0.0047401181453024
"10025",2,5,-0.2,0,0.00446612668473972
"10026",2,6,-0.2,0,0.00453616708941991
"10027",2,7,-0.2,0,0.00458411398116732
"10028",2,8,-0.2,0,0.00417233246070237
"10029",2,9,-0.2,0,0.00461755847011533
"10030",2,10,-0.2,0,0.00554955665108326
"10031",2,11,-0.2,0,0.00536465622004097
