"","topics","Griffiths2004","CaoJuan2009","Arun2010","Deveaud2014","sim"
"356",7,-116081.509761081,0.0414325248051398,928.685247467591,2.92657550961177,19
"357",6,-117606.103397121,0.0238435245992152,963.465624493516,2.97364940796488,19
"358",5,-120164.409525656,0.0384202549693014,1017.79579574583,2.97684001758423,19
"359",4,-126278.62063926,0.0512981459385651,1084.95922451098,2.95180480825681,19
"360",3,-130683.041469557,0.0645577287702714,1163.15512782067,2.8571508865552,19
"361",2,-140561.387862701,0.0572063690053447,1270.71433559771,2.9982391657223,19
"362",20,-99339.4501952262,0.0305435030119716,648.222660239614,2.78270651280628,20
"363",19,-99612.1030178349,0.0331951933503307,667.778090996253,2.76023730658028,20
"364",18,-100398.893703692,0.0308091918945037,676.976141696429,2.81244672829056,20
"365",17,-100446.549915301,0.0354120766261672,695.675562195164,2.79876766221369,20
"366",16,-102775.048901188,0.0314982783218939,703.151371717149,2.78650201618979,20
"367",15,-101867.152348486,0.0340392771107096,724.60383619302,2.84194590343253,20
"368",14,-103119.983559972,0.0354618695154465,745.664731907729,2.82521242415762,20
"369",13,-104491.331279278,0.0335497551451103,759.47956171324,2.87731600417145,20
"370",12,-106618.588287803,0.0270833851249922,775.113091479951,2.88835828904094,20
"371",11,-110244.258683555,0.0272220864875618,797.327477042333,2.89686384274974,20
"372",10,-108651.625720208,0.0275635898652303,824.006201180806,2.92328216013489,20
"373",9,-110547.644097534,0.0425060360324998,862.35129837067,2.88508608044166,20
"374",8,-113602.204586948,0.0337430875021665,886.79123906974,2.93856380224075,20
"375",7,-115200.603624467,0.0334003809034717,924.343669739112,2.95119954891239,20
"376",6,-117188.838281972,0.0255546040746541,965.367013374734,3.05124652405816,20
"377",5,-120721.581390077,0.0322728153763603,1016.88864527423,3.03589585401866,20
"378",4,-125049.920557786,0.0600382366092735,1084.80887032714,2.93130698544234,20
"379",3,-131125.575145053,0.070188848234346,1164.54670170586,2.84182783871183,20
"380",2,-138629.906064231,0.0448868536675361,1272.81124542484,3.08095060621707,20
